FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
2878.0,11582.0,2183.0,6405.0,2205.0,3647,2467.0,4245,6725.0,10541.0,886.0,1013.0,17.4,0,-117735.77385271544,22386.307940012783
13062.0,22711.0,6555.0,9852.0,4711.0,5370,8048.0,9045,23303.0,24770.0,4312.0,5476.0,17.4,0,-100578.5365280467,15154.04967989088
1233.0,6566.0,200.0,1923.0,212.0,379,523.0,1357,1472.0,4617.0,77.0,383.0,17.4,0,-122679.8559921842,24154.224623413986
26833.0,44078.0,3996.0,5964.0,405.0,163,406.0,159,37157.0,38317.0,16283.0,29829.0,17.5,0,-81521.64726863486,-2729.29114054043
5705.0,17678.0,676.0,2112.0,5287.0,7004,5552.0,6994,13877.0,18156.0,42.0,1971.0,17.5,0,-114196.63791021262,18212.133482720965
2692.0,6642.0,619.0,1361.0,3859.0,4459,4795.0,5749,11442.0,13240.0,1129.0,1471.0,17.5,0,-116360.64658671324,18653.385641812794
26086.0,42121.0,3429.0,7393.0,399.0,214,0.0,25,40075.0,41789.0,17258.0,34473.0,17.6,0,-79740.88580294565,-6087.530005825825
534.0,3136.0,436.0,3528.0,580.0,1619,747.0,2246,2052.0,6899.0,2009.0,5554.0,17.6,0,-121009.44202256316,22074.589321781463
3389.0,7772.0,2114.0,4590.0,3686.0,4460,5132.0,5999,15741.0,19119.0,0.0,739.0,17.6,0,-113610.65648714878,18036.281097222152
7172.0,15395.0,731.0,2010.0,2651.0,2695,3160.0,3215,8723.0,8618.0,650.0,1336.0,17.6,0,-115912.9583890267,20937.57356446969
3906.0,8200.0,1347.0,2938.0,3058.0,3494,3725.0,4290,10335.0,11838.0,1465.0,2316.0,17.6,0,-115666.11740782805,19527.684278944565
9533.0,19110.0,6162.0,11316.0,5999.0,6671,7795.0,8885,20016.0,20718.0,2791.0,4247.0,17.6,0,-104662.6394147966,17255.783297965794
186594.0,286354.0,15270.0,22336.0,684.0,405,155.0,123,208062.0,183905.0,97579.0,75557.0,17.7,0,114276.51134345825,-116053.75816054718
2437.0,13827.0,782.0,3095.0,1247.0,2053,1899.0,3486,5022.0,8419.0,1038.0,1512.0,17.7,0,-119523.9074091964,22138.165596839237
6858.0,12864.0,966.0,2653.0,3322.0,3581,4681.0,5366,12233.0,13722.0,1353.0,2342.0,17.7,0,-113774.28906705184,18664.390198465186
18836.0,33931.0,3160.0,6173.0,2554.0,2800,6633.0,7159,16818.0,18011.0,3245.0,6605.0,17.7,0,-103685.51855764148,17360.846337412695
3997.0,7930.0,0.0,700.0,0.0,2,329.0,175,7561.0,4384.0,1793.0,995.0,17.7,0,-117964.22173870844,20102.73791854359
7097.0,13368.0,0.0,124.0,14.0,61,155.0,136,3880.0,3882.0,17346.0,25742.0,17.7,0,-108573.55818159795,10640.260361185972
554966.0,767469.0,19182.0,28737.0,1362.0,1259,449.0,234,637069.0,550199.0,241613.0,225225.0,17.7,0,557686.7961460002,-398337.18153808906
6474.0,18308.0,8876.0,22577.0,2685.0,3315,3740.0,4436,13222.0,15657.0,1961.0,4422.0,17.7,0,-107856.94136746226,22568.312001030743
8353.0,15596.0,1668.0,4605.0,3328.0,3839,3599.0,4146,10890.0,11724.0,0.0,1799.0,17.8,0,-113945.00930973806,20766.706124578897
48570.0,78519.0,3949.0,9521.0,480.0,230,100.0,48,38025.0,37971.0,15999.0,29815.0,17.8,0,-71963.39400399239,-483.22717372226543
