FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
7634.0,26692.0,1241.0,3415.0,2688.0,3354,3695,4889,10368.0,13276.0,1047.0,3224.0,18.0,0,-135594.49904304935,10077.74455218263
10304.0,19108.0,1371.0,3200.0,2959.0,3564,4069,5297,9641.0,12389.0,2920.0,2950.0,18.0,0,-134028.7773757318,10600.80651550548
2889.0,12699.0,494.0,2428.0,2606.0,4202,3081,4915,7430.0,11625.0,110.0,2433.0,18.0,0,-140093.79627660496,10700.775279430558
2643.0,10478.0,1508.0,5422.0,1492.0,2558,2398,4138,6462.0,11557.0,1062.0,3092.0,18.1,0,-139663.97009409513,11634.853000352836
10298.0,22542.0,1574.0,2784.0,1434.0,1809,3381,4167,8404.0,10431.0,2727.0,3926.0,18.1,0,-134579.6856059179,11431.916291378577
11813.0,24106.0,1807.0,4160.0,0.0,0,52,0,14009.0,16889.0,11692.0,15410.0,18.1,-1,-124974.14184441484,5015.182979222491
19483.0,36691.0,2344.0,5198.0,148.0,81,263,117,25713.0,30603.0,16011.0,23212.0,18.2,0,-111968.0090589456,-1911.7941338982744
7818.0,18075.0,2406.0,5609.0,3207.0,4011,4520,5877,13558.0,17298.0,1255.0,2960.0,18.2,0,-133039.616896935,9064.053224453168
83094.0,142760.0,65893.0,118393.0,61.0,359,130,119,53193.0,60452.0,59749.0,61492.0,18.3,0,-11184.899592669506,24663.947410950823
12116.0,16117.0,41.0,1187.0,1815.0,1783,2222,2354,5620.0,5581.0,2175.0,1410.0,18.3,0,-136841.79839568885,12667.4883185807
13315.0,20740.0,2353.0,3694.0,2986.0,3528,3438,4024,10045.0,11883.0,2441.0,3296.0,18.4,0,-132238.55623861754,11746.936090498608
1808.0,6589.0,587.0,3048.0,210.0,131,158,72,5758.0,11865.0,4326.0,6767.0,18.4,0,-138882.62228090572,9965.966820802369
7089.0,12700.0,403.0,2876.0,74.0,44,125,156,5021.0,5425.0,9089.0,6680.0,18.4,0,-135083.71218361665,9928.439897094177
836.0,5264.0,49.0,576.0,164.0,51,150,22,1486.0,4342.0,3420.0,7680.0,18.4,0,-142250.37618222952,12061.050795340056
3137.0,18932.0,0.0,0.0,104.0,32,149,31,1424.0,6243.0,7411.0,15901.0,18.4,0,-138401.22962396368,10620.078117801731
1068660.0,1388200.0,594536.0,846163.0,5265.0,4507,1166,811,1564650.0,1531550.0,1183400.0,1068490.0,18.4,4,2176545.7701577726,-695735.2794117905
65387.0,107720.0,8826.0,16086.0,623.0,474,367,214,50990.0,58202.0,43739.0,52893.0,18.4,0,-58925.94642868944,-13871.08155729216
326945.0,538625.0,18373.0,30825.0,1332.0,869,52,118,369804.0,386699.0,142845.0,135187.0,18.4,0,287171.0811575253,-180027.61280319883
5283.0,15401.0,604.0,2293.0,2742.0,3626,4286,5613,10650.0,13166.0,1917.0,2321.0,18.5,0,-136444.97235688905,8848.239419606572
7232.0,15266.0,1213.0,3367.0,1082.0,1464,2203,2758,5886.0,7261.0,2637.0,4189.0,18.5,0,-137425.91462479264,12071.015093393196
227775.0,449447.0,410384.0,714737.0,708.0,559,453,249,195177.0,208060.0,75242.0,84924.0,18.5,0,322815.26626204886,214214.96250290252
1355.0,5117.0,317.0,4065.0,1345.0,2006,1665,2498,3032.0,4324.0,339.0,1289.0,18.5,0,-143332.98910110843,12899.502386490743
2602.0,14724.0,1235.0,4601.0,1749.0,2986,2145,3786,5228.0,8788.0,221.0,1201.0,18.6,0,-141169.68439809134,12559.970636186174
16649.0,42959.0,3520.0,9625.0,2800.0,3543,6879,8805,17089.0,20792.0,3867.0,10991.0,18.6,0,-124590.50844097568,7987.028855226072
6149.0,10894.0,1917.0,4294.0,3944.0,4636,4268,5387,11690.0,14260.0,1783.0,2239.0,18.6,0,-134871.7935808163,9410.899110740143
21968.0,52584.0,4880.0,12620.0,218.0,117,171,139,27144.0,31823.0,17300.0,27505.0,18.6,0,-107607.72067815304,-1184.6689204585182
5775.0,20276.0,1759.0,4930.0,2823.0,3480,4005,5354,9973.0,13679.0,636.0,1956.0,18.7,0,-136647.07609842205,10573.244493685375
35077.0,55521.0,15165.0,26695.0,708.0,302,0,108,36288.0,42015.0,30832.0,45028.0,18.7,0,-82974.59203363201,-1950.786484293003
192866.0,335294.0,22409.0,38104.0,388.0,420,3475,3663,93271.0,100894.0,84064.0,87403.0,18.7,0,46721.860418068914,-19333.76843084869
10437.0,11527.0,3798.0,3786.0,3285.0,3646,4022,5016,10482.0,12837.0,2660.0,2559.0,18.8,0,-132366.76078770976,12019.486531907469
4380.0,9720.0,1544.0,4475.0,4705.0,5770,5942,7072,14308.0,15897.0,1961.0,2535.0,18.8,0,-134184.60403467852,7198.822531360523
22745.0,20931.0,4351.0,6205.0,0.0,0,371,218,13930.0,16004.0,12481.0,13821.0,18.9,0,-119115.8612578376,8916.888173897685
46894.0,81319.0,16387.0,27621.0,146.0,103,245,120,49454.0,52884.0,41165.0,44176.0,18.9,0,-65531.7837496491,-9366.140299288836
2530.0,11091.0,147.0,529.0,236.0,131,136,74,3176.0,5520.0,408.0,631.0,18.9,0,-142941.50535642437,12948.75868625219
7031.0,19211.0,0.0,1148.0,113.0,126,0,0,2309.0,6247.0,2751.0,5469.0,18.9,-1,-139943.4538053269,13071.669809961304
2433.0,8234.0,293.0,813.0,243.0,128,77,21,324.0,8927.0,19041.0,36724.0,18.9,0,-130871.14577181422,6186.459510332199
335464.0,563053.0,22934.0,39068.0,1040.0,1210,109,173,508141.0,533321.0,167093.0,194843.0,18.9,0,390074.6913813668,-268386.4123299528
23511.0,58431.0,2090.0,3578.0,28.0,56,291,220,26663.0,32310.0,10418.0,28870.0,19.0,0,-111760.87101444788,-866.5364492603621
1158.0,7676.0,334.0,1438.0,725.0,2276,908,2849,2562.0,9136.0,810.0,1690.0,19.0,0,-143397.96910230935,12980.710614753278
1493.0,9743.0,0.0,1050.0,831.0,2464,1245,3520,3507.0,10666.0,480.0,770.0,19.0,0,-143193.17819317096,12422.11016579632
16663.0,21907.0,2198.0,3569.0,2406.0,2640,2808,3504,8194.0,9340.0,3867.0,3202.0,19.0,0,-131373.58364477553,12952.003488073848
61276.0,113432.0,11727.0,21134.0,273.0,262,636,270,51252.0,55456.0,54855.0,52646.0,19.1,0,-53754.244483300194,-15743.859029398069
2185.0,5704.0,1517.0,5750.0,1327.0,2581,1710,3147,4380.0,8819.0,1191.0,1431.0,19.2,0,-141182.69220145568,12892.69371404911
9951.0,14603.0,1491.0,2860.0,1939.0,2186,3326,3878,8304.0,9193.0,1413.0,1400.0,19.3,0,-135775.1957152185,11965.919207659954
972.0,5993.0,533.0,2382.0,427.0,1187,572,1889,1655.0,6180.0,1538.0,2872.0,19.3,0,-143375.17310815456,13310.288002573585
35063.0,47210.0,23084.0,41866.0,512.0,230,223,181,36565.0,40600.0,47956.0,39671.0,19.4,0,-71368.53365129424,-596.6744040790345
38942.0,67152.0,5105.0,11281.0,125.0,149,0,0,48863.0,51877.0,53881.0,49395.0,19.6,-1,-68524.24275375142,-22865.86113487216
41778.0,66050.0,6797.0,9140.0,276.0,169,0,12,56089.0,60190.0,53531.0,47336.0,19.6,0,-62880.516546997984,-24964.32537996188
14557.0,22559.0,284.0,1159.0,2518.0,2832,3749,4261,13571.0,16307.0,4385.0,4020.0,19.6,0,-129882.79978615815,7788.364020151788
2067.0,5988.0,1155.0,2538.0,176.0,66,80,0,3037.0,4769.0,1356.0,962.0,19.6,-1,-142175.9952970506,13379.671029129062
914.0,3122.0,405.0,1815.0,180.0,114,62,0,3185.0,7227.0,32446.0,50971.0,19.6,-1,-121636.4699516703,-746.8889392607562
388298.0,602945.0,43564.0,72801.0,1190.0,1073,0,143,519868.0,501081.0,219523.0,226917.0,19.6,0,457703.22706249706,-267863.9442083462
5990.0,10555.0,2131.0,4881.0,3787.0,4439,5514,6587,14046.0,16046.0,3774.0,4062.0,19.6,0,-132324.04889874195,7433.499802414734
371335.0,599316.0,190763.0,292890.0,4529.0,5111,8745,9907,152904.0,153122.0,88766.0,98591.0,19.6,0,246403.8332661668,99950.61417373994
40708.0,78503.0,5034.0,8093.0,236.0,150,0,0,34856.0,38644.0,28850.0,32357.0,19.6,-1,-89651.19964501815,-5837.774303482045
7060.0,18219.0,2664.0,7489.0,2009.0,2397,2591,3375,7989.0,10278.0,2771.0,3180.0,19.7,0,-135604.57971719408,11928.02846271989
23219.0,52893.0,18914.0,29387.0,4143.0,4544,5269,6002,18628.0,21272.0,6020.0,6459.0,19.7,0,-112408.9137599498,19404.99525377812
3507.0,13826.0,233.0,1951.0,2005.0,2928,2484,3608,7144.0,10735.0,0.0,1372.0,19.7,0,-140349.79712591204,10919.433698753131
4499.0,16120.0,2047.0,4133.0,2580.0,2712,3288,3863,8449.0,10160.0,709.0,2263.0,19.8,0,-137784.39780750353,11389.737125921964
47332.0,62705.0,10079.0,15548.0,125.0,154,0,41,40808.0,43568.0,45706.0,42053.0,19.9,0,-71799.25876552598,-9907.82481299238
449696.0,619606.0,524242.0,871262.0,1419.0,692,43,86,146429.0,152193.0,91259.0,94444.0,19.9,0,454757.87341603,362183.2157161487
8228.0,20351.0,3386.0,5673.0,3072.0,3524,3891,4626,11828.0,14475.0,1544.0,3234.0,19.9,0,-133145.94132375857,10765.49259034648
2540.0,11982.0,799.0,3962.0,2118.0,4357,2476,5327,6410.0,13787.0,1529.0,3574.0,19.9,0,-139830.08373697675,10954.517764783714
13968.0,18900.0,14019.0,24786.0,2370.0,2619,5954,6713,14442.0,15868.0,5117.0,6716.0,20.0,0,-121502.08326417654,16768.778657109382
5283.0,10162.0,2325.0,6441.0,1858.0,2523,2287,3347,7422.0,9533.0,2747.0,2561.0,20.1,0,-136917.00584051583,11743.951128675442
26618.0,57588.0,35853.0,68794.0,2415.0,2905,3337,4052,9513.0,11166.0,1435.0,2084.0,20.1,0,-109753.81117862996,39455.63442858034
2340.0,7631.0,575.0,2082.0,0.0,0,121,24,5801.0,8442.0,2745.0,3183.0,20.1,0,-139881.56917484893,10801.71686561892
3245.0,9763.0,228.0,2298.0,0.0,0,0,0,2939.0,5353.0,936.0,918.0,20.1,-1,-142459.75004337815,13095.704536042344
833364.0,1177820.0,132888.0,214135.0,9467.0,10183,889,973,1162500.0,1074060.0,406033.0,392786.0,20.1,4,1154086.3982303424,-563088.4441731897
50280.0,87893.0,6116.0,10916.0,340.0,274,276,139,45796.0,48891.0,32234.0,41032.0,20.1,0,-76334.77560552684,-11331.887339294906
1394.0,7837.0,2125.0,9238.0,88.0,0,213,129,2642.0,4165.0,224.0,715.0,20.3,0,-142703.45756655006,14540.651811593045
1191850.0,1184120.0,2996760.0,4186770.0,5487.0,4346,2009,1382,316889.0,304266.0,161368.0,145008.0,20.3,4,2222146.566742065,2186718.225895128
18219.0,20442.0,2054.0,3163.0,1757.0,2305,3490,3636,10064.0,11274.0,4337.0,3536.0,20.3,0,-129517.66533669538,11877.056975108411
65686.0,108476.0,7453.0,14071.0,91.0,161,127,103,64625.0,67399.0,52535.0,45903.0,20.4,0,-48807.1189407308,-24614.66130980549
8293.0,22985.0,1282.0,3437.0,2564.0,3243,4268,5203,11575.0,14284.0,2225.0,4402.0,20.4,0,-133922.53541879414,9085.954244993109
6525.0,15264.0,1855.0,3638.0,2192.0,2493,3127,3579,7918.0,9718.0,71.0,1903.0,20.4,0,-137720.37358257335,12147.9391743204
10858.0,24793.0,3451.0,5451.0,242.0,140,27,16,25496.0,26945.0,12546.0,25965.0,20.4,0,-116175.9243598186,-1871.160951160264
6673.0,18353.0,1398.0,3742.0,1866.0,2355,2748,3458,7248.0,9152.0,1663.0,1599.0,20.5,0,-137591.14855006078,11817.004340891715
12219.0,22535.0,2372.0,5287.0,3322.0,3732,4376,5023,12186.0,13803.0,3105.0,4162.0,20.5,0,-131037.0449816146,10037.882083024566
4793.0,15554.0,1313.0,2961.0,2528.0,3222,3640,4560,8008.0,10115.0,1857.0,2567.0,20.5,0,-137735.86232298025,10817.137493907558
16261.0,26709.0,3330.0,6198.0,1363.0,1429,3652,4135,11347.0,12215.0,5162.0,6213.0,20.5,0,-128144.93675052818,11216.170105820693
21839.0,44325.0,6306.0,12003.0,287.0,96,0,5,32967.0,35369.0,29742.0,29871.0,20.6,0,-97539.40253017288,-7260.376947070297
5152.0,10575.0,2748.0,6012.0,2051.0,2396,2702,3128,7156.0,8538.0,1775.0,2601.0,20.6,0,-137332.72561030852,12452.498663844495
36458.0,59518.0,5927.0,8736.0,0.0,110,0,0,34525.0,37266.0,37895.0,39874.0,20.6,-1,-85835.24320804422,-8983.211639560435
23166.0,46898.0,5499.0,9470.0,25.0,34,174,108,31313.0,33394.0,20704.0,29336.0,20.6,0,-102628.07671720668,-4067.984204747601
118763.0,211744.0,2495.0,5173.0,693.0,387,46,61,98116.0,100444.0,68474.0,66672.0,20.6,0,-1148.9031248971005,-44314.258332196485
8167.0,14951.0,0.0,1063.0,269.0,189,203,99,9890.0,9789.0,1713.0,1655.0,20.7,0,-136249.17717115098,9502.185756168916
3043.0,8663.0,0.0,541.0,279.0,177,266,181,1969.0,4009.0,5260.0,7293.0,20.7,0,-140321.37084318078,11677.2622949883
596610.0,868150.0,58604.0,91144.0,2450.0,1949,624,250,825964.0,774337.0,371522.0,363788.0,20.7,4,810320.2297118179,-452255.4922196901
1649.0,8038.0,0.0,557.0,162.0,93,200,125,2151.0,4184.0,326.0,652.0,20.7,0,-143984.28875860086,13297.7603257656
8149.0,16525.0,2700.0,5113.0,3250.0,4246,4871,5651,12665.0,15504.0,3236.0,5007.0,20.7,0,-132046.88088678173,9123.111937155762
135087.0,218416.0,8337.0,13483.0,97.0,220,542,192,166894.0,159282.0,73530.0,70989.0,20.7,0,50037.99575776054,-79086.02830569059
9615.0,25807.0,3609.0,7805.0,1577.0,1732,3029,3774,8810.0,10560.0,1415.0,3200.0,20.8,0,-134235.64010491595,12989.837945886286
54179.0,105000.0,7745.0,12912.0,246.0,190,357,149,53155.0,54185.0,47079.0,48022.0,20.8,0,-61926.47888675817,-18504.111705473333
259273.0,423040.0,109514.0,182189.0,663.0,522,340,157,177941.0,166769.0,102917.0,95032.0,20.8,0,177620.96957052764,1276.9915481995995
586526.0,714881.0,540178.0,777370.0,1603.0,1683,222,441,398353.0,364244.0,249691.0,209747.0,20.8,4,748786.8465559366,197035.5000448434
13339.0,14972.0,1476.0,3821.0,2485.0,2958,3219,3864,10613.0,11532.0,1985.0,2117.0,20.8,0,-132762.0090245948,11010.965111084111
3546.0,10632.0,619.0,2312.0,3270.0,4888,4300,6753,12343.0,18776.0,1336.0,2241.0,20.9,0,-136461.93371603,7714.631442383487
31317.0,58168.0,8845.0,13083.0,203.0,181,38,21,35993.0,36006.0,29535.0,32369.0,20.9,0,-90418.82454226328,-5578.886215711671
31567.0,53647.0,6627.0,10794.0,130.0,257,23,16,43461.0,45774.0,33117.0,44559.0,20.9,0,-83982.55248377494,-13653.00628272988
6568.0,14412.0,1280.0,3367.0,3572.0,4593,4131,4881,12287.0,15376.0,1137.0,3922.0,21.0,0,-134781.06401657977,8696.65534445789
12549.0,24615.0,1792.0,4194.0,3297.0,3929,5127,5808,14580.0,16785.0,3967.0,4793.0,21.0,0,-129388.22094612922,7973.556084453846
14210.0,22131.0,2403.0,5851.0,4876.0,5213,6163,6870,15888.0,17172.0,2529.0,4651.0,21.1,0,-128332.1976409624,8383.01184448757
13516.0,15348.0,3220.0,4113.0,1760.0,1957,3257,3364,8613.0,10013.0,1486.0,2321.0,21.1,0,-133077.6876714916,13609.92479044251
29442.0,43099.0,4145.0,7825.0,233.0,103,392,161,38477.0,39374.0,27831.0,32971.0,21.1,0,-93020.37365875316,-10405.289864971592
3487.0,18188.0,499.0,2179.0,1305.0,2137,1571,2587,3679.0,5969.0,971.0,1282.0,21.1,0,-141725.29742989043,12875.980841265293
2339.0,4742.0,260.0,1302.0,369.0,1292,655,1828,1964.0,5347.0,319.0,990.0,21.1,0,-143626.04402936168,13697.485003533304
67225.0,116428.0,13979.0,23322.0,164.0,264,0,20,38157.0,39217.0,23085.0,27742.0,21.1,0,-75649.82924907845,5834.964503728177
46856.0,83693.0,3247.0,5794.0,372.0,228,444,308,45660.0,46979.0,26200.0,32897.0,21.2,0,-83254.10559071363,-11559.540779866122
6824.0,19834.0,1891.0,5232.0,3973.0,4581,4334,5309,13111.0,15714.0,1707.0,3286.0,21.2,0,-133708.2152554661,8610.132304168306
160419.0,237503.0,12858.0,20287.0,127.0,187,261,142,193195.0,178829.0,46441.0,47814.0,21.3,0,61633.79087098991,-76768.73013536708
4107.0,14739.0,1117.0,3368.0,3107.0,3655,4495,5584,12617.0,16267.0,1646.0,3398.0,21.4,0,-135511.15913226543,7829.56933493006
2552.0,9945.0,769.0,4287.0,441.0,943,585,1334,1932.0,4821.0,1786.0,2021.0,21.4,0,-142461.48245468902,13624.999336917785
1453.0,8933.0,358.0,2778.0,644.0,1398,869,2030,2803.0,7036.0,173.0,189.0,21.4,0,-143635.08600076882,13227.87385462066
9035.0,26379.0,2983.0,4687.0,4780.0,5207,6133,6863,16432.0,17963.0,1874.0,3133.0,21.5,0,-130305.6959738116,7845.834380532929
3234.0,8931.0,410.0,1663.0,2732.0,3324,3225,3961,7814.0,9203.0,301.0,865.0,21.5,0,-139913.404469731,10570.457079075832
8996.0,26719.0,880.0,2226.0,3521.0,4066,4472,5364,12834.0,15895.0,2064.0,5228.0,21.5,0,-133105.38549825342,8157.157063272618
2993.0,13197.0,0.0,0.0,101.0,0,127,65,3691.0,7018.0,4439.0,5240.0,21.5,0,-140042.40325529745,11076.986603767426
817.0,4060.0,303.0,2106.0,124.0,41,134,83,10655.0,15931.0,2364.0,3668.0,21.5,0,-138027.6038782112,7537.245899657126
1561.0,5591.0,0.0,922.0,170.0,108,215,251,8304.0,11283.0,2810.0,3332.0,21.5,0,-139049.82484607288,8738.041189472217
3551.0,6604.0,593.0,1495.0,189.0,89,136,164,5154.0,6089.0,5156.0,3786.0,21.5,0,-138547.63237104006,10692.925412111956
602258.0,669282.0,155399.0,226659.0,4970.0,3647,576,393,1584320.0,1204540.0,713184.0,569930.0,21.5,4,1476580.1055629186,-938734.8184103848
5559.0,11549.0,169.0,4075.0,2694.0,3827,3446,4786,8831.0,13508.0,804.0,1140.0,21.5,0,-138269.1947469903,10066.250823461063
3250.0,12817.0,1186.0,2675.0,1777.0,2317,2689,3561,6817.0,8961.0,466.0,1078.0,21.6,0,-139947.96682064352,11657.03496315077
20916.0,42116.0,8799.0,15634.0,296.0,214,270,168,26068.0,26117.0,13741.0,23620.0,21.6,0,-108703.11955031108,3468.6931675836786
268225.0,342467.0,419053.0,584664.0,7867.0,7785,10114,10698,31692.0,31642.0,10460.0,9597.0,21.6,0,211740.019369044,348880.97957026627
14923.0,32548.0,1989.0,4458.0,62.0,28,51,0,21033.0,23697.0,3832.0,12402.0,21.7,-1,-123744.465794223,4072.618151134251
8832.0,17697.0,2749.0,4392.0,3705.0,4360,4886,5688,12038.0,12942.0,586.0,2391.0,21.7,0,-133684.11662259107,10634.94142946726
49142.0,80978.0,10663.0,16746.0,157.0,174,611,183,58979.0,56484.0,57953.0,47214.0,21.7,0,-54188.3164694641,-23674.860378920624
5429.0,14389.0,784.0,2413.0,1329.0,2163,2162,3265,6506.0,9677.0,2085.0,1835.0,21.7,0,-138614.09450443258,11429.283448542552
2103.0,13507.0,84.0,1860.0,266.0,854,512,1698,958.0,4089.0,142.0,646.0,21.7,0,-144510.09440217333,14194.653801655802
1966.0,8681.0,1019.0,3509.0,698.0,1489,597,1923,1384.0,4188.0,1061.0,1739.0,21.7,0,-143241.92151604823,14248.583820926957
4735.0,14888.0,1000.0,2864.0,1628.0,2722,2118,4067,3962.0,8042.0,401.0,1131.0,21.7,0,-141077.1007400245,13483.267260989944
8311.0,10021.0,4176.0,5063.0,1991.0,2057,3572,3786,8740.0,9391.0,1237.0,2215.0,21.8,0,-134707.60367308988,13344.128747521328
6073.0,11576.0,2696.0,6525.0,1366.0,1930,1415,2871,4389.0,8023.0,2529.0,2354.0,21.8,0,-138233.7958102505,14018.243122759492
25002.0,35078.0,4402.0,7522.0,384.0,135,79,100,18952.0,20642.0,18655.0,16620.0,21.8,0,-112120.29796688176,4456.693796969439
24860.0,48330.0,10297.0,15535.0,291.0,117,106,82,30027.0,29457.0,25082.0,25598.0,21.8,0,-98569.65081261584,-360.3643609590181
3346.0,15837.0,813.0,3636.0,1469.0,3386,1820,4324,4155.0,10494.0,1955.0,3329.0,21.8,0,-140604.87881803507,12338.098044657758
2653.0,16525.0,866.0,3684.0,1371.0,3352,2110,4530,5312.0,11201.0,410.0,601.0,21.8,0,-141299.43491921967,12251.560325756183
4466.0,18401.0,820.0,2725.0,3962.0,5084,4934,6358,10766.0,14096.0,728.0,3268.0,21.9,0,-137001.50591513896,9033.650361572028
5415.0,8581.0,777.0,2412.0,2265.0,2371,3108,3376,7637.0,8323.0,110.0,1844.0,21.9,0,-138894.9172615826,11311.093754594587
52649.0,68214.0,7461.0,12525.0,611.0,503,27,62,51746.0,49735.0,44073.0,36911.0,21.9,0,-66413.82302017711,-16308.11313193429
3687.0,7878.0,0.0,1734.0,795.0,2202,1311,3090,3490.0,8558.0,0.0,284.0,21.9,0,-142611.74933913458,13019.776663249557
2070.0,11488.0,195.0,2154.0,1818.0,2743,2061,3077,4704.0,6744.0,167.0,176.0,21.9,0,-142405.04547426873,12116.159085727251
2646.0,9829.0,798.0,3879.0,354.0,1265,746,2120,1975.0,5540.0,2447.0,3229.0,21.9,0,-141910.7986493324,13342.536479352086
6531.0,27942.0,2480.0,5367.0,2817.0,3674,3949,5107,10821.0,13797.0,1014.0,1169.0,21.9,0,-135413.54899862365,10712.713385642135
