FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
4700.0,19957.0,1229.0,2842.0,3279,4110,4012,5590,10752.0,13878.0,477.0,2836.0,16.8,1
2412.0,11482.0,456.0,3459.0,770,2330,1000,3395,2756.0,9937.0,2958.0,4196.0,16.9,0
1450.0,9587.0,350.0,3588.0,1591,3249,1944,4286,5944.0,13223.0,380.0,831.0,16.9,0
5820.0,9019.0,2375.0,4209.0,203,149,193,140,21389.0,24869.0,8887.0,21319.0,16.9,2
2530.0,5403.0,319.0,1785.0,2670,3253,3810,5077,10894.0,14254.0,1923.0,2216.0,17.0,0
2321.0,7981.0,896.0,2798.0,29,52,149,54,1535.0,4366.0,13817.0,26582.0,17.1,2
24858.0,48740.0,4466.0,10565.0,171,106,26,0,37155.0,44676.0,12777.0,29667.0,17.1,-1
14436.0,22288.0,2001.0,3015.0,3403,4130,4665,5709,13106.0,16569.0,3371.0,3965.0,17.1,1
8987.0,12529.0,2777.0,4201.0,2802,3168,2923,3675,9060.0,10137.0,1883.0,2386.0,17.2,0
18544.0,37166.0,4730.0,9780.0,435,268,117,67,14854.0,17416.0,6914.0,13172.0,17.2,2
15381.0,22201.0,1259.0,3635.0,483,185,393,202,20880.0,23243.0,19447.0,19412.0,17.2,2
371262.0,580131.0,56435.0,99615.0,463,431,191,139,494407.0,498411.0,231016.0,222917.0,17.2,3
20578.0,34677.0,3941.0,8843.0,548,388,396,160,24700.0,28537.0,10137.0,21244.0,17.3,2
11393.0,24703.0,2947.0,6811.0,346,226,86,108,21217.0,25185.0,14421.0,17874.0,17.4,2
9191.0,27235.0,2660.0,6721.0,2830,3528,3146,4054,8558.0,10576.0,440.0,850.0,17.4,0
3722.0,8725.0,1175.0,3054.0,1779,2075,2477,2918,6718.0,7935.0,459.0,1689.0,17.6,0
1787.0,10013.0,535.0,2555.0,382,1143,386,1377,1430.0,4172.0,913.0,1766.0,17.6,0
2271.0,9484.0,696.0,2309.0,2557,3888,2932,4476,7335.0,11201.0,0.0,303.0,17.6,0
101106.0,157842.0,11494.0,21475.0,334,243,210,90,65782.0,72724.0,49116.0,58695.0,17.6,4
7997.0,13413.0,0.0,2070.0,1006,1548,1018,2408,3984.0,7793.0,366.0,263.0,17.7,0
335396.0,532084.0,187691.0,316935.0,820,637,285,176,199394.0,210406.0,107207.0,108827.0,17.8,3
10028.0,28721.0,1575.0,3660.0,7692,9503,9671,12081,24084.0,29375.0,2336.0,6170.0,17.8,3
14956.0,37861.0,19736.0,40482.0,158,81,61,0,28821.0,35240.0,15670.0,28692.0,17.9,-1
31331.0,72731.0,9446.0,18401.0,71,161,358,253,35583.0,41136.0,13502.0,29323.0,18.0,4
36849.0,75112.0,2835.0,6533.0,103,252,462,193,37700.0,42278.0,36867.0,36795.0,18.1,4
16263.0,34504.0,14273.0,28776.0,378,290,108,84,31634.0,34944.0,11744.0,26581.0,18.1,2
27493.0,62151.0,5899.0,9702.0,88,190,314,155,30388.0,31726.0,27909.0,24997.0,18.2,2
6694.0,10489.0,1071.0,2502.0,3729,4738,4303,5520,12467.0,17035.0,311.0,860.0,18.3,1
23514.0,56859.0,6778.0,14470.0,267,255,210,194,35470.0,37655.0,22702.0,30590.0,18.3,4
5414.0,25856.0,962.0,2689.0,1330,1713,1870,2445,5450.0,7441.0,320.0,1420.0,18.4,0
30908.0,51106.0,5544.0,10318.0,206,296,278,172,39524.0,41949.0,29829.0,35719.0,18.5,4
5396.0,14439.0,3101.0,4772.0,2606,4777,3607,5973,10943.0,16546.0,1871.0,2909.0,18.5,1
1273.0,7879.0,358.0,2322.0,152,41,139,29,3712.0,6490.0,652.0,1116.0,18.6,2
889.0,5668.0,561.0,2882.0,134,68,168,125,1688.0,5135.0,13790.0,38976.0,18.6,2
707773.0,974007.0,233811.0,309013.0,1806,1589,544,324,704071.0,583816.0,254455.0,214254.0,18.6,3
936.0,4968.0,1206.0,4063.0,2223,3752,2793,4887,7853.0,13496.0,0.0,779.0,18.7,0
10386.0,21718.0,3824.0,4113.0,2015,2346,2632,2796,7043.0,7402.0,2587.0,1601.0,18.7,0
372556.0,650435.0,76458.0,121850.0,1082,1203,302,175,197228.0,181894.0,97701.0,94585.0,18.8,3
47102.0,77974.0,10644.0,19164.0,405,202,213,113,40154.0,43437.0,26869.0,35915.0,18.8,4
7047.0,16299.0,2468.0,4054.0,5215,6247,6730,7948,16055.0,19475.0,2394.0,3156.0,18.8,1
29604.0,35914.0,13559.0,21363.0,0,9,98,140,29947.0,33274.0,20178.0,24730.0,18.8,2
11243.0,30456.0,2985.0,6071.0,1348,1605,2805,3285,7509.0,7935.0,1211.0,2956.0,18.9,0
26469.0,53269.0,6141.0,11391.0,216,130,225,157,38052.0,39298.0,14535.0,27664.0,19.2,4
3591.0,14055.0,1544.0,6044.0,1268,1864,1508,2616,4194.0,6752.0,100.0,208.0,19.2,0
32494.0,56824.0,10103.0,21075.0,526,271,425,178,40907.0,40158.0,36656.0,30372.0,19.2,4
23744.0,52083.0,3029.0,7117.0,5745,6316,7788,8595,22005.0,23568.0,4525.0,6615.0,19.3,1
19393.0,18721.0,2945.0,6123.0,13634,14204,16050,16721,32915.0,32833.0,6100.0,3767.0,19.3,3
