FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
3508.0,14358.0,1465.0,4970.0,1897.0,3106,2534,4494,7523.0,13535.0,1768.0,3589.0,16.5,0,-263647.339861544,15236.446175391064
1982.0,13294.0,1184.0,4846.0,2630.0,5161,3247,6424,8520.0,16778.0,311.0,1644.0,16.5,0,-264883.5956610498,15016.019466936315
8778.0,12126.0,822.0,3229.0,3614.0,4027,4169,5129,11019.0,13668.0,2154.0,1954.0,16.6,0,-260186.55753565964,13822.3518011601
5820.0,11986.0,1271.0,3848.0,1915.0,2967,2066,3579,5454.0,8651.0,1099.0,2382.0,16.7,0,-264273.9789287973,17252.89655536943
10273.0,16501.0,1991.0,6397.0,2222.0,2633,2751,3676,8180.0,10524.0,1030.0,3277.0,16.8,0,-260471.50124712396,16828.80212690503
20402.0,35876.0,4559.0,8381.0,363.0,221,285,118,20159.0,24710.0,18048.0,19677.0,16.8,0,-239107.12077558684,4074.821910794573
6113.0,15994.0,0.0,187.0,1665.0,2039,3627,4562,11110.0,14667.0,4422.0,4562.0,17.0,0,-260452.3560135319,11424.315281696574
2864.0,9775.0,1290.0,2541.0,1374.0,1726,2123,2729,7020.0,9445.0,1885.0,2721.0,17.0,0,-264377.49931883626,15371.317923221566
29545.0,62955.0,5654.0,13517.0,257.0,180,222,80,38758.0,48223.0,37865.0,45091.0,17.0,0,-213184.9420991648,-16189.649105733944
27286.0,62113.0,12534.0,29535.0,240.0,145,295,150,21544.0,26993.0,13165.0,22627.0,17.1,0,-232036.5761392951,11223.84044091372
2186.0,12432.0,1165.0,4415.0,1909.0,3396,2713,4827,7974.0,13957.0,1412.0,2107.0,17.1,0,-264561.5760933629,14861.84566405596
1689.0,10156.0,0.0,430.0,520.0,2218,538,2697,1424.0,6686.0,439.0,1761.0,17.1,0,-269183.7011678494,18410.20695163745
21984.0,43949.0,6565.0,15438.0,616.0,328,207,145,25982.0,31789.0,10584.0,25312.0,17.3,0,-236418.51481495044,4303.134370951388
1502.0,8750.0,1852.0,7578.0,2250.0,3775,2809,4740,7946.0,13631.0,153.0,858.0,17.5,0,-265151.69456799416,15868.605395243256
7895.0,25080.0,5659.0,10673.0,2585.0,3242,3125,3871,9955.0,11659.0,2961.0,3779.0,17.5,0,-257459.590731696,16820.219390832426
3540.0,8583.0,708.0,1576.0,1538.0,1785,1827,2298,5158.0,6512.0,980.0,1535.0,17.9,0,-265929.1062952202,16787.95118288128
4039.0,17947.0,854.0,3446.0,2020.0,3784,2786,4959,6685.0,12134.0,1365.0,3436.0,18.0,0,-264400.6599257503,15639.553416815892
1488.0,8723.0,662.0,2809.0,142.0,0,179,85,5608.0,12427.0,2268.0,3804.0,18.0,0,-265726.6626642626,15232.828522778767
1737.0,10420.0,413.0,1949.0,133.0,37,119,0,4901.0,12989.0,1308.0,2301.0,18.0,-1,-266761.2513278374,16137.578261750528
892.0,5510.0,37.0,669.0,230.0,163,57,0,3185.0,6822.0,9855.0,31922.0,18.0,-1,-259852.77332001115,9238.35820632074
1106980.0,1391840.0,591426.0,800109.0,2308.0,1827,425,290,1276910.0,1152270.0,718570.0,616918.0,18.0,0,1587325.2718993642,-533654.4507406815
10501.0,28197.0,2236.0,4973.0,6096.0,7567,7949,9856,22760.0,28840.0,2993.0,4532.0,18.0,0,-252011.51307829045,7273.026246176692
8829.0,21228.0,501.0,1640.0,3973.0,4901,5238,6450,14257.0,18018.0,1561.0,1922.0,18.1,0,-259013.0292227064,11901.966394490146
9154.0,10647.0,714.0,2869.0,1004.0,1661,1413,2459,4543.0,8130.0,1546.0,1560.0,18.4,0,-263614.9607557052,18017.4407838185
1920.0,5440.0,518.0,1100.0,2228.0,2648,2508,3130,6906.0,8913.0,1172.0,2677.0,18.5,0,-265603.2000382908,15063.491029231987
49613.0,92404.0,12753.0,20410.0,717.0,323,127,66,68262.0,74729.0,52628.0,61369.0,18.6,0,-177077.154065339,-33812.69636325824
8479.0,16269.0,1012.0,3274.0,3793.0,4533,5104,5930,14756.0,16488.0,3324.0,3953.0,18.9,0,-257551.4406527548,10872.664144475062
3058.0,10531.0,1400.0,4150.0,1425.0,1702,3519,4569,8791.0,11261.0,1564.0,3609.0,19.0,0,-263336.26222662267,14408.07528322238
5490.0,15848.0,2131.0,5761.0,3732.0,4754,5181,6554,14527.0,18723.0,2853.0,3038.0,19.0,0,-258579.5863133565,11467.47875847576
