FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
276567.0,468471.0,87262.0,138038.0,604,726,357,138,207880.0,206772.0,95037.0,89976.0,17.4,2,5.352971,14.766483
9707.0,20128.0,1335.0,3228.0,3736,4591,5231,5906,17386.0,19954.0,3791.0,5742.0,17.4,0,-5.313156,3.9980602
1618.0,6658.0,1471.0,5406.0,2670,3948,3102,4538,8017.0,11934.0,1132.0,2648.0,17.5,0,-4.6129074,-1.9086194
749.0,4005.0,351.0,1271.0,1631,3580,2088,4483,5761.0,12622.0,779.0,1725.0,17.5,0,-3.605194,-3.593142
6628.0,14723.0,702.0,1410.0,1558,1450,2555,3035,7611.0,9153.0,229.0,885.0,17.5,0,2.4774146,-4.5161176
24822.0,51921.0,14226.0,27601.0,922,961,2335,2664,8052.0,8194.0,2192.0,4623.0,17.6,0,2.7152638,-4.6364584
4101.0,7309.0,472.0,1557.0,2326,2674,3239,3716,9885.0,11121.0,927.0,1341.0,17.8,0,-0.99312377,-2.554783
323084.0,528813.0,93579.0,134777.0,445,393,131,151,273524.0,266435.0,127918.0,146959.0,17.8,2,5.046217,15.239053
539.0,2351.0,714.0,2391.0,1211,3184,1889,4508,5543.0,13206.0,453.0,1382.0,17.8,0,-2.482145,-4.2571487
461.0,2521.0,537.0,2982.0,520,1897,667,2446,1708.0,6434.0,0.0,0.0,17.8,0,2.5563536,-6.701661
3159.0,6685.0,2054.0,4540.0,1707,2042,2685,2873,6816.0,6629.0,1115.0,1643.0,17.9,0,1.3226423,-4.219958
20560.0,43977.0,4555.0,8931.0,396,404,357,157,32807.0,36669.0,11886.0,25619.0,17.9,1,12.809747,4.027264
39223.0,59615.0,13936.0,24587.0,444,234,245,119,50805.0,51833.0,20094.0,37331.0,18.0,1,12.365232,6.551345
5080.0,16253.0,1345.0,3083.0,2455,2683,2799,3254,8245.0,9661.0,1426.0,1917.0,18.0,0,-0.66725767,-3.02209
9754.0,30019.0,2713.0,7297.0,5519,6463,7113,8234,16490.0,17887.0,1172.0,3397.0,18.0,2,-4.5907283,10.574504
4421.0,11905.0,8562.0,15618.0,357,271,0,0,33029.0,30687.0,4357.0,4819.0,18.2,1,13.556712,-3.4212089
2009.0,7070.0,4306.0,13813.0,74,0,98,12,17088.0,27712.0,3861.0,5127.0,18.2,1,13.50577,-3.4762647
2279140.0,2117610.0,4436840.0,4207770.0,8516,4889,1757,1089,2257740.0,1738950.0,1696140.0,1135600.0,18.2,2,2.797632,17.348755
10102.0,19865.0,39600.0,41582.0,3292,4230,4454,5217,9955.0,11598.0,567.0,992.0,18.3,0,-5.1376185,2.1938615
7092.0,15851.0,2447.0,5785.0,2779,3385,3528,4130,9280.0,10599.0,1505.0,2352.0,18.4,0,-3.3017895,-1.8354312
9305.0,26382.0,2073.0,5156.0,3490,4451,4518,5202,13300.0,14705.0,1100.0,3699.0,18.6,0,-5.032246,2.7702456
6806.0,18725.0,2408.0,5843.0,3808,4077,5256,5899,13401.0,14742.0,445.0,1311.0,18.6,0,-6.098479,3.1634233
43050.0,86050.0,16058.0,28647.0,242,178,0,0,42322.0,43219.0,31641.0,35937.0,18.7,1,11.023116,7.1017227
3033.0,9435.0,1598.0,4221.0,2467,3061,3296,4211,8947.0,11584.0,0.0,762.0,18.7,0,-2.4464877,-2.313659
42111.0,84406.0,4509.0,6527.0,364,277,256,133,26231.0,26310.0,15795.0,22033.0,18.7,1,10.874162,5.6759086
52476.0,74094.0,10213.0,17294.0,4,146,40,137,35655.0,33451.0,33874.0,28682.0,18.7,1,11.1197815,6.3316317
6126.0,19983.0,1484.0,3348.0,1984,2225,3146,3513,9258.0,10773.0,1109.0,2315.0,18.7,0,0.124973536,-2.58931
5617.0,15457.0,1872.0,4914.0,4864,6027,6143,7392,14704.0,17085.0,758.0,1234.0,18.7,2,-5.1458316,9.015712
1012.0,5493.0,1172.0,4474.0,572,1502,689,1786,2518.0,6123.0,1880.0,2494.0,18.9,0,3.8682578,-7.0207067
1360.0,5672.0,329.0,1131.0,162,67,223,180,3433.0,5120.0,2364.0,3059.0,18.9,1,12.867816,-4.443099
2662.0,9605.0,267.0,1893.0,176,169,133,10,3837.0,4257.0,2231.0,2859.0,18.9,1,12.942185,-5.071601
1477.0,8546.0,0.0,0.0,86,0,109,27,775.0,4133.0,8565.0,35024.0,18.9,1,16.782196,-5.1796536
318310.0,416414.0,61895.0,98461.0,876,930,213,216,562724.0,512194.0,257357.0,236868.0,18.9,2,4.8619065,16.43742
1504.0,7977.0,84.0,1052.0,1876,4253,2060,4970,6848.0,17275.0,507.0,1385.0,18.9,0,-4.451632,-3.0988703
2692.0,14755.0,87.0,1124.0,2316,4431,2622,5123,8397.0,17700.0,0.0,0.0,18.9,0,-3.8263204,2.376058
218050.0,236068.0,216493.0,204060.0,800,553,373,140,101070.0,94238.0,68493.0,54302.0,19.0,2,5.8045907,13.743782
