FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
38290.0,86874.0,2748.0,6989.0,162,120,371,145,33241.0,44208.0,22948.0,40682.0,16.3,0
52785.0,125760.0,9586.0,18236.0,34,80,0,5,43763.0,61306.0,40223.0,50128.0,16.4,0
188876.0,370140.0,22117.0,45297.0,297,257,0,34,174838.0,214267.0,88944.0,90467.0,16.4,0
60405.0,146399.0,9556.0,18384.0,444,198,76,133,56584.0,71010.0,47096.0,55578.0,16.4,0
2244.0,6346.0,954.0,2995.0,1758,2084,1873,2609,5400.0,7279.0,922.0,2241.0,16.4,0
10236.0,26326.0,1244.0,3817.0,4004,5939,4597,6463,11997.0,16585.0,1813.0,3770.0,16.4,0
7381.0,12545.0,1325.0,3381.0,5114,7147,5414,7483,11100.0,14428.0,2661.0,3083.0,16.5,0
9015.0,15547.0,892.0,2919.0,5028,7151,5427,7422,11292.0,15536.0,2896.0,2897.0,16.5,0
1470.0,8928.0,326.0,2429.0,139,19,134,39,3962.0,7311.0,340.0,866.0,16.7,0
1256.0,6400.0,0.0,0.0,125,126,187,72,0.0,6771.0,3685.0,7988.0,16.7,0
1529.0,8821.0,0.0,0.0,155,109,225,164,476.0,28756.0,20661.0,46055.0,16.7,0
324827.0,655879.0,20893.0,42227.0,985,1492,759,219,532927.0,661924.0,230689.0,283415.0,16.7,1
115507.0,274365.0,15939.0,36835.0,568,405,222,144,156550.0,202931.0,63502.0,95516.0,16.7,0
640.0,3919.0,0.0,0.0,201,168,147,108,1677.0,4782.0,0.0,1118.0,16.7,0
4772.0,16106.0,185.0,1555.0,2628,3874,3940,5891,10019.0,15122.0,3432.0,5876.0,16.8,0
113931.0,253880.0,10134.0,18426.0,168,212,119,66,143111.0,186800.0,65137.0,73321.0,16.8,0
3048.0,16355.0,1150.0,3635.0,2733,5398,3356,6579,8038.0,15194.0,1147.0,2265.0,16.8,0
6810.0,11994.0,94.0,2891.0,1208,4838,1473,5622,3630.0,13055.0,0.0,201.0,16.8,0
674219.0,299979.0,106558.0,29132.0,0,224,500,146,174602.0,217009.0,82042.0,89417.0,16.8,0
3569.0,18480.0,1093.0,4820.0,1514,2961,2098,4202,4743.0,9439.0,790.0,1538.0,16.8,0
2405.0,12137.0,363.0,1701.0,2856,4741,3885,6671,9732.0,16411.0,1076.0,2292.0,16.8,0
5567.0,14795.0,1604.0,4183.0,4317,6427,4337,6279,8317.0,11325.0,2181.0,2119.0,16.8,0
8277.0,14200.0,1349.0,4612.0,1502,2366,1950,2977,6286.0,9961.0,865.0,3487.0,17.0,0
13487.0,35345.0,17526.0,44209.0,5307,7355,5901,8217,7279.0,9767.0,279.0,1092.0,17.0,0
8514.0,23449.0,825.0,3281.0,3099,4442,4213,5949,11335.0,15267.0,2329.0,4696.0,17.0,0
6935.0,14944.0,568.0,1702.0,2144,2942,2316,3214,6645.0,9649.0,1456.0,1798.0,17.0,0
47061.0,96458.0,10309.0,21137.0,0,197,238,146,42711.0,57232.0,35092.0,43785.0,17.1,0
6615.0,14320.0,1359.0,2631.0,3681,5095,4556,6238,10556.0,14369.0,810.0,2112.0,17.2,0
