FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
1582.0,5265.0,0.0,1039.0,803,1880,1202,2589,3315.0,7246.0,1464.0,1720.0,17.0,4,-66.04264,2.2164922
29343.0,49120.0,6558.0,13408.0,352,170,118,75,34646.0,40737.0,26083.0,32280.0,17.1,1,7.626222,-46.186558
25848.0,53600.0,26534.0,51942.0,26,97,114,116,37019.0,39318.0,29654.0,33416.0,17.1,1,9.075228,-52.119835
14365.0,24747.0,3132.0,4176.0,3523,4187,5064,6501,14481.0,17812.0,4069.0,5516.0,17.2,4,10.143573,66.80633
26169.0,41970.0,3748.0,8899.0,28,208,456,194,28237.0,33906.0,19240.0,27084.0,17.2,1,-1.2009026,-41.768856
71864.0,144311.0,8467.0,14681.0,254,223,223,101,70468.0,81161.0,27870.0,46447.0,17.2,8,41.015194,-21.558182
2668.0,7424.0,441.0,1934.0,2129,3548,2871,5104,8465.0,13280.0,2411.0,3165.0,17.5,4,-29.613062,40.449753
17300.0,31925.0,5214.0,12362.0,399,171,220,185,21650.0,23881.0,16301.0,17123.0,17.5,1,-14.490277,-32.432903
38642.0,70840.0,11435.0,19016.0,322,153,27,95,45879.0,53284.0,37147.0,39511.0,17.6,1,29.766033,-46.141674
18598.0,40372.0,3735.0,7863.0,433,264,194,117,33368.0,39394.0,22878.0,29108.0,17.7,1,-0.55702466,-44.633488
52489.0,87978.0,10405.0,17920.0,399,318,428,180,58099.0,62938.0,46460.0,45971.0,17.7,1,43.53921,-43.263195
580.0,3414.0,496.0,2957.0,761,2078,1173,3076,2615.0,8103.0,734.0,2316.0,17.8,4,-59.291042,10.445832
23333.0,55266.0,3251.0,6980.0,52,123,177,66,30751.0,38191.0,24441.0,35248.0,17.8,1,13.893214,-43.256813
745.0,3032.0,1048.0,3050.0,1158,2215,1791,3546,4197.0,9218.0,1942.0,3673.0,17.9,4,-46.404118,17.46041
3357.0,11297.0,3168.0,5229.0,1413,1643,1801,2065,5286.0,6608.0,966.0,2098.0,18.0,4,-50.414932,-8.157971
2796.0,13126.0,894.0,4003.0,1754,2998,2278,3784,6400.0,10040.0,337.0,601.0,18.0,4,-36.835438,22.948948
12617.0,20480.0,3412.0,6682.0,7058,8507,9191,10665,28401.0,32277.0,5234.0,6923.0,18.0,4,38.626396,32.110394
70187.0,122432.0,3216.0,4503.0,125,224,406,263,40668.0,42372.0,39978.0,38517.0,18.0,8,34.91188,-24.303877
27543.0,36677.0,2997.0,6869.0,188,162,0,28,23738.0,24065.0,14808.0,17599.0,18.0,1,-8.294523,-31.221474
6201.0,10766.0,2003.0,3737.0,3630,4843,4922,6639,12223.0,15430.0,3172.0,4236.0,18.2,4,12.195008,73.49976
1238.0,4178.0,1489.0,4224.0,1143,1495,1439,1902,4265.0,5982.0,190.0,585.0,18.3,4,-56.886673,-10.668311
25099.0,36906.0,7587.0,13978.0,246,101,141,133,35345.0,40307.0,17323.0,37409.0,18.4,1,1.9833872,-46.213314
5903.0,14044.0,18900.0,39196.0,3092,3917,4065,4805,9835.0,11065.0,2075.0,2657.0,18.4,4,-10.361878,47.333652
