FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
1597.0,6372.0,547.0,1804.0,131,0,219,126,955.0,4007.0,7531.0,16650.0,2587.4,3,10.909299,17.592876
43322.0,101240.0,4926.0,10847.0,358,211,228,190,46871.0,65560.0,36951.0,58534.0,2587.4,0,13.81816,4.3366036
29230.0,60883.0,2816.0,4848.0,2138,2720,4902,6939,12156.0,18750.0,5182.0,6403.0,2587.4,1,0.2886901,3.1270688
20971.0,53764.0,1005.0,2827.0,219,263,298,209,33398.0,45016.0,33977.0,39631.0,2587.4,3,13.334739,8.92799
22566.0,61974.0,8174.0,19161.0,0,0,98,54,38407.0,52821.0,31934.0,42071.0,2587.4,3,13.819035,7.7067714
30640.0,54572.0,13804.0,31295.0,0,0,162,119,33828.0,44470.0,31974.0,45085.0,2587.4,3,13.855075,7.840187
8756.0,15621.0,1402.0,2779.0,210,121,253,156,2543.0,5892.0,2657.0,2275.0,2587.5,3,11.579377,18.611738
13919.0,17828.0,243.0,1924.0,415,139,111,199,36882.0,32547.0,15958.0,14388.0,2587.5,3,12.496208,12.447335
1590.0,5787.0,73.0,979.0,183,168,199,107,6792.0,20508.0,4471.0,12571.0,2587.5,3,11.291717,17.29433
2531.0,8159.0,492.0,2473.0,186,431,171,56,15503.0,43608.0,17419.0,32406.0,2587.5,3,10.835214,16.662037
657803.0,1208180.0,122460.0,230267.0,5296,4550,916,404,2081670.0,2457770.0,1008240.0,1066540.0,2587.5,0,8.823679,-6.434238
4062.0,19494.0,664.0,3507.0,1018,1587,1298,1969,3420.0,5397.0,261.0,655.0,2587.5,2,-1.280309,17.497253
9809.0,26751.0,799.0,2592.0,1795,2483,2639,3802,8572.0,11157.0,1796.0,4361.0,2587.5,2,-1.9173291,11.994481
7028.0,9491.0,518.0,2216.0,1987,3056,2500,3173,5219.0,6941.0,874.0,840.0,2587.5,2,-2.2370358,12.680209
27731.0,66148.0,27811.0,57841.0,1772,1905,3506,4858,9242.0,13453.0,3440.0,3537.0,2587.6,1,-0.26326174,5.7037244
32375.0,76210.0,9001.0,17861.0,297,215,166,71,18144.0,24765.0,14989.0,18588.0,2587.6,3,12.273498,7.897371
9017.0,24358.0,3451.0,8718.0,221,213,79,82,15617.0,21403.0,7832.0,18522.0,2587.7,3,12.5276785,12.284969
373432.0,623741.0,376937.0,712851.0,1040,1144,469,180,280715.0,340076.0,156044.0,172880.0,2587.7,0,9.235201,-4.9772234
3573.0,8830.0,803.0,2959.0,1408,2104,1621,2649,4231.0,6481.0,938.0,1570.0,2587.7,2,-1.2655789,15.484574
709.0,3794.0,506.0,2286.0,2062,3680,2334,4228,5687.0,10133.0,433.0,684.0,2587.7,2,-4.667511,8.750908
6615.0,28310.0,693.0,2753.0,2588,4105,3174,5174,8575.0,13854.0,785.0,2752.0,2587.7,1,-4.933482,6.085215
1628.0,7388.0,128.0,1795.0,146,133,99,0,300.0,5343.0,1319.0,3598.0,2587.7,3,12.296105,18.467972
195220.0,457695.0,95697.0,184338.0,737,674,0,89,148555.0,195646.0,66494.0,92262.0,2587.7,0,10.500916,-3.2267358
97823.0,232061.0,10735.0,23747.0,629,537,1164,1923,36760.0,49632.0,24977.0,39267.0,2587.8,0,12.162819,0.66994995
174006.0,372429.0,135236.0,289212.0,230,358,270,154,190966.0,243502.0,101167.0,118777.0,2587.8,0,10.740424,-3.0222428
11587.0,22585.0,2131.0,4483.0,3273,4973,5535,7700,14614.0,19444.0,2862.0,2820.0,2587.8,1,-2.9155145,-1.5492629
12787.0,28146.0,10151.0,25800.0,170,149,197,160,18406.0,25766.0,10482.0,22416.0,2587.8,3,12.835723,11.76315
10341.0,28465.0,616.0,1394.0,1205,1218,2566,3351,6326.0,7951.0,1974.0,2650.0,2587.8,2,-1.250028,11.768991
20384.0,60218.0,4456.0,10074.0,284,185,0,0,23704.0,32583.0,14661.0,27936.0,2587.9,3,12.547917,9.471561
1673.0,5061.0,295.0,1574.0,267,176,289,174,3003.0,6498.0,1590.0,2847.0,2587.9,3,11.88557,18.211744
253843.0,533157.0,28982.0,61301.0,1072,808,651,199,387302.0,483384.0,182255.0,195569.0,2587.9,0,10.179149,-4.928515
214147.0,479969.0,60736.0,124424.0,744,888,156,181,112115.0,155164.0,75820.0,99163.0,2587.9,0,10.420996,-3.2791135
1139.0,6714.0,283.0,1726.0,130,30,199,109,1710.0,4802.0,0.0,1109.0,2587.9,3,12.349048,18.429394
1317.0,6352.0,0.0,0.0,70,0,149,29,3346.0,5887.0,626.0,982.0,2588.0,3,12.469896,18.286572
3238.0,15139.0,551.0,1288.0,149,60,131,12,1340.0,5434.0,2435.0,5876.0,2588.0,3,11.699316,18.540932
2538.0,11947.0,396.0,2986.0,124,42,136,38,0.0,7032.0,7139.0,20769.0,2588.0,3,10.514168,17.42848
732148.0,1440480.0,40084.0,73980.0,1414,1565,213,166,287943.0,345518.0,93218.0,120122.0,2588.0,0,9.545463,-5.27643
6536.0,23051.0,1615.0,4998.0,2268,3276,3548,5092,10594.0,16191.0,0.0,2691.0,2588.1,1,-4.121303,6.0261607
12678.0,27524.0,975.0,2691.0,1315,1947,2319,3155,6623.0,8934.0,2722.0,3977.0,2588.1,2,-1.874319,14.041296
2621.0,10740.0,1433.0,5229.0,2193,3119,2939,4293,7875.0,11978.0,1140.0,2447.0,2588.1,2,-4.0668397,8.60174
29065.0,72261.0,2497.0,6276.0,314,235,222,150,34469.0,49560.0,21411.0,38002.0,2588.1,3,13.52603,7.1237144
9775.0,14872.0,1603.0,3206.0,785,1772,1037,2596,2596.0,8372.0,1476.0,1618.0,2588.2,2,-0.14613931,16.450895
2419.0,15554.0,739.0,5722.0,681,1070,1118,2006,3389.0,6416.0,229.0,594.0,2588.2,2,-0.81809783,17.831207
6299.0,27103.0,1148.0,2764.0,3307,4694,4356,6213,11439.0,16650.0,15.0,2937.0,2588.3,1,-3.577866,-0.13127051
5209.0,14251.0,298.0,701.0,2678,3597,3288,4442,6801.0,8833.0,693.0,1532.0,2588.3,2,-4.002534,7.0425205
36824.0,76631.0,3462.0,9400.0,109,79,4,23,30092.0,41643.0,32366.0,43226.0,2588.4,0,13.602811,6.755559
3456.0,15713.0,1193.0,3281.0,2349,3590,3182,4852,8171.0,12835.0,697.0,2748.0,2588.4,2,-4.7098713,6.5425897
1036.0,4180.0,46.0,1160.0,320,288,191,72,1267.0,6454.0,14077.0,33532.0,2588.4,3,10.080195,16.875015
